detectTime;midx;midy;x;y;width;height;roll;pitch;yaw;correctureX;correctureY;localX;localY;localXSet;localYSet
87;68;142;597;511;222;222;-0.0551994;0.0879406;-0.531568;-0.0211994;0.158941;-0.0227881;-0.00114184;0;3.09133e-13
73;68;128;616;516;185;185;-0.0531002;0.0825872;-0.534141;-0.0191002;0.146587;-0.0227881;-0.00114184;0;3.09133e-13
72;60;128;598;506;205;205;-0.0510325;0.0787461;-0.535083;-0.0210325;0.142746;-0.0227881;-0.00114184;0;3.09133e-13
72;56;122;598;504;197;197;-0.0481419;0.0732506;-0.535503;-0.0201419;0.134251;-0.0227881;-0.00114184;0;3.09133e-13
71;53;114;604;505;178;178;-0.046256;0.0698575;-0.534348;-0.019756;0.126857;-0.0227881;-0.00114184;0;3.09133e-13
71;53;96;589;472;209;209;-0.0457182;0.0685892;-0.534767;-0.0192182;0.116589;-0.0227881;-0.00114184;0;3.09133e-13
71;55;82;586;453;218;218;-0.0446147;0.0651219;-0.537335;-0.0171147;0.106122;-0.0227881;-0.00114184;0;3.09133e-13
71;59;68;607;456;185;185;-0.0439832;0.0620288;-0.541077;-0.0144832;0.0960288;-0.0227881;-0.00114184;0;3.09133e-13
71;61;56;604;439;194;194;-0.0444166;0.0592707;-0.541669;-0.0139166;0.0872707;-0.0227881;-0.00114184;0;3.09133e-13
72;61;48;598;425;206;206;-0.043267;0.0602488;-0.541666;-0.012767;0.0842488;-0.0227881;-0.00114184;0;3.09133e-13
-929;63;34;589;400;228;228;-0.0420244;0.0588825;-0.541187;-0.0105244;0.0758825;-0.0227881;-0.00114184;0;3.09133e-13
71;59;26;601;408;197;197;-0.0409551;0.0581586;-0.54244;-0.0114551;0.0711586;-0.0227881;-0.00114184;0;3.09133e-13
17;58;15;495;292;406;406;-0.0403243;0.0604215;-0.542998;-0.0113243;0.0679215;-0.0227881;-0.00114184;0;3.09133e-13
107;54;-4;588;370;212;212;-0.0385928;0.058198;-0.543058;-0.0115928;0.056198;-0.0227881;-0.00114184;0;3.09133e-13
25;62;-4;492;266;420;420;-0.039555;0.0557431;-0.542407;-0.00855502;0.0537431;-0.0227881;-0.00114184;0;3.09133e-13
108;66;-18;580;336;252;252;-0.0467567;0.0549139;-0.54101;-0.0137567;0.0459139;-0.0227881;-0.00114184;0;3.09133e-13
25;75;-29;504;240;422;422;-0.0468165;0.0547628;-0.541218;-0.0093165;0.0402628;-0.0227881;-0.00114184;0;3.09133e-13
23;77;-43;512;232;410;410;-0.0455189;0.0546173;-0.541668;-0.00701891;0.0331173;-0.0227881;-0.00114184;0;3.09133e-13
24;78;-48;514;228;408;408;-0.0464549;0.051973;-0.541821;-0.00745485;0.027973;-0.0227881;-0.00114184;0;3.09133e-13
24;80;-60;526;226;389;389;-0.0482095;0.0478202;-0.542253;-0.00820949;0.0178202;-0.0227881;-0.00114184;0;3.09133e-13
24;78;-72;495;185;446;446;-0.047733;0.0463662;-0.543047;-0.008733;0.0103662;-0.0227881;-0.00114184;0;3.09133e-13
23;82;-84;512;186;420;420;-0.0490092;0.0460029;-0.542457;-0.00800919;0.00400292;-0.0227881;-0.00114184;0;3.09133e-13
111;88;-98;597;251;263;263;-0.0531886;0.0542755;-0.540154;-0.00918859;0.0052755;-0.0227881;-0.00114184;0;3.09133e-13
25;96;-120;539;163;394;394;-0.0533796;0.054469;-0.539642;-0.00537955;-0.00553097;-0.0227881;-0.00114184;0;3.09133e-13
24;103;-124;538;151;410;410;-0.0555218;0.0498654;-0.53799;-0.00402182;-0.0121346;-0.0227881;-0.00114184;0;3.09133e-13
24;112;-134;532;126;441;441;-0.0608623;0.0502067;-0.536872;-0.00486231;-0.0167933;-0.0227881;-0.00114184;0;3.09133e-13
111;118;-152;634;204;248;248;-0.0657109;0.0466762;-0.540653;-0.00671094;-0.0293238;-0.0227881;-0.00114184;0;3.09133e-13
110;119;-158;637;200;244;244;-0.0625787;0.0513316;-0.54486;-0.00307867;-0.0276684;-0.0227881;-0.00114184;0;3.09133e-13
25;116;-172;556;108;400;400;-0.0608626;0.0545385;-0.545898;-0.00286258;-0.0314615;-0.0227881;-0.00114184;0;3.09133e-13
110;103;-197;632;172;223;223;-0.0620945;0.0558666;-0.548385;-0.0105945;-0.0426334;-0.0227881;-0.00114184;0;3.09133e-13
-890;104;-208;630;158;228;228;-0.0541633;0.054113;-0.548539;-0.00216332;-0.049887;-0.0227881;-0.00114184;0;3.09133e-13
110;95;-210;606;141;258;258;-0.0543321;0.0483723;-0.546013;-0.00683211;-0.0566277;-0.0227881;-0.00114184;0;3.09133e-13
109;91;-211;607;145;248;248;-0.0563513;0.0356186;-0.545605;-0.0108513;-0.0698814;-0.0227881;-0.00114184;0;3.09133e-13
87;95;-201;634;178;202;202;-0.0534321;0.0304891;-0.545264;-0.0059321;-0.0700109;-0.0227881;-0.00114184;0;3.09133e-13
72;93;-193;611;165;245;245;-0.0560095;0.0332052;-0.543119;-0.00950949;-0.0632948;-0.0227881;-0.00114184;0;3.09133e-13
72;98;-203;622;161;232;232;-0.0547907;0.0291822;-0.54099;-0.00579066;-0.0723178;-0.0227881;-0.00114184;0;3.09133e-13
72;95;-206;629;168;212;212;-0.0517279;0.0199615;-0.53993;-0.00422794;-0.0830385;-0.0227881;-0.00114184;0;3.09133e-13
287;88;-193;677;236;103;103;-0.047574;-0.0234835;-0.533423;-0.00357397;-0.119983;-0.0227881;-0.00114184;0;3.09133e-13
-929;85;-177;620;198;210;210;-0.047209;-0.032234;-0.530978;-0.00470898;-0.120734;-0.0227881;-0.00114184;0;3.09133e-13
72;76;-173;615;206;202;202;-0.0421623;-0.0374461;-0.523296;-0.00416234;-0.123946;-0.0227881;-0.00114184;0;3.09133e-13
73;62;-159;582;201;240;240;-0.0376367;-0.0390325;-0.51544;-0.00663671;-0.118532;-0.0227881;-0.00114184;0;3.09133e-13
71;51;-168;563;184;256;256;-0.0370813;-0.0378485;-0.511773;-0.0115813;-0.121849;-0.0227881;-0.00114184;0;3.09133e-13
71;44;-174;569;191;231;231;-0.0368071;-0.0439726;-0.510094;-0.0148071;-0.130973;-0.0227881;-0.00114184;0;3.09133e-13
16;42;-172;482;108;400;400;-0.0357604;-0.0449807;-0.509751;-0.0147604;-0.130981;-0.0227881;-0.00114184;0;3.09133e-13
69;37;-178;549;174;257;257;-0.0330295;-0.051668;-0.51129;-0.0145295;-0.140668;-0.0227881;-0.00114184;0;3.09133e-13
111;35;-182;549;172;252;252;-0.0307663;-0.0468119;-0.512479;-0.0132663;-0.137812;-0.0227881;-0.00114184;0;3.09133e-13
23;36;-202;479;81;394;394;-0.030177;-0.0452585;-0.512188;-0.012177;-0.146259;-0.0227881;-0.00114184;0;3.09133e-13
24;25;-206;465;74;400;400;-0.0300796;-0.046953;-0.511536;-0.0175796;-0.149953;-0.0227881;-0.00114184;0;3.09133e-13
24;26;-218;469;65;394;394;-0.0294178;-0.0464269;-0.512336;-0.0164178;-0.155427;-0.0227881;-0.00114184;0;3.09133e-13
-891;28;-225;536;123;264;264;-0.0312774;-0.0471445;-0.51728;-0.0172774;-0.159645;-0.0227881;-0.00114184;0;3.09133e-13
24;33;-238;457;26;433;433;-0.0313666;-0.047588;-0.519466;-0.0148666;-0.166588;-0.0227881;-0.00114184;0;3.09133e-13
24;39;-249;469;21;420;420;-0.0327663;-0.0447708;-0.523529;-0.0132663;-0.169271;-0.0227881;-0.00114184;0;3.09133e-13
25;37;-252;477;28;400;400;-0.0343744;-0.0460711;-0.526002;-0.0158744;-0.172071;-0.0227881;-0.00114184;0;3.09133e-13
23;42;-264;482;16;400;400;-0.0330789;-0.0443115;-0.527753;-0.0120789;-0.176311;-0.0227881;-0.00114184;0;3.09133e-13
110;36;-273;549;80;255;255;-0.0319684;-0.0426462;-0.527391;-0.0139684;-0.179146;-0.0227881;-0.00114184;0;3.09133e-13
25;35;-272;477;10;396;396;-0.0325664;-0.0440431;-0.526698;-0.0150664;-0.180043;-0.0227881;-0.00114184;0;3.09133e-13
23;35;-276;477;6;396;396;-0.0334644;-0.0450533;-0.525162;-0.0159644;-0.183053;-0.0227881;-0.00114184;0;3.09133e-13
24;42;-278;485;5;394;394;-0.0349445;-0.0402544;-0.527286;-0.0139445;-0.179254;-0.0227881;-0.00114184;0;3.09133e-13
110;37;-288;556;71;243;243;-0.0367758;-0.031936;-0.524554;-0.0182758;-0.175936;-0.0227881;-0.00114184;0;3.09133e-13
-889;40;-302;552;50;256;256;-0.0371529;-0.0193218;-0.520409;-0.0171529;-0.170322;-0.0227881;-0.00114184;0;3.09133e-13
112;38;-311;563;54;230;230;-0.0426425;-0.0208695;-0.530594;-0.0236425;-0.176369;-0.0227881;-0.00114184;0;3.09133e-13
111;47;-308;568;53;238;238;-0.0451441;-0.02076;-0.531193;-0.0216441;-0.17476;-0.0227881;-0.00114184;0;3.09133e-13
89;54;-310;579;55;231;231;-0.0453474;-0.0239182;-0.534732;-0.0183474;-0.178918;-0.0227881;-0.00114184;0;3.09133e-13
73;57;-305;575;53;245;245;-0.0456815;-0.0207405;-0.531753;-0.0171815;-0.173241;-0.0227881;-0.00114184;0;3.09133e-13
72;54;-310;575;51;239;239;-0.0449855;-0.0203523;-0.533409;-0.0179855;-0.175352;-0.0227881;-0.00114184;0;3.09133e-13
73;56;-310;574;48;245;245;-0.0459731;-0.0222912;-0.533704;-0.0179731;-0.177291;-0.0227881;-0.00114184;0;3.09133e-13
71;56;-308;580;56;233;233;-0.0459352;-0.0212626;-0.532436;-0.0179352;-0.175263;-0.0227881;-0.00114184;0;3.09133e-13
71;55;-310;575;50;241;241;-0.0453809;-0.0206462;-0.534101;-0.0178809;-0.175646;-0.0227881;-0.00114184;0;3.09133e-13
71;57;-307;576;52;242;242;-0.0466991;-0.0217014;-0.532362;-0.0181991;-0.175201;-0.0227881;-0.00114184;0;3.09133e-13
-930;55;-309;587;63;216;216;-0.0457369;-0.020888;-0.534492;-0.0182369;-0.175388;-0.0227881;-0.00114184;0;3.09133e-13
71;57;-307;596;72;203;203;-0.0466403;-0.020803;-0.532636;-0.0181403;-0.174303;-0.0227881;-0.00114184;0;3.09133e-13
291;56;-306;645;123;102;102;-0.046393;-0.0213904;-0.532031;-0.018393;-0.17439;-0.0227881;-0.00114184;0;3.09133e-13
72;57;-308;612;87;170;170;-0.0464925;-0.0212566;-0.531804;-0.0179925;-0.175257;-0.0227881;-0.00114184;0;3.09133e-13
73;56;-309;574;49;245;245;-0.0466054;-0.0203641;-0.531259;-0.0186054;-0.174864;-0.0227881;-0.00114184;0;3.09133e-13
74;56;-309;575;50;242;242;-0.0465276;-0.0208524;-0.532124;-0.0185276;-0.175352;-0.0227881;-0.00114184;0;3.09133e-13
71;57;-309;572;46;250;250;-0.0466754;-0.0210389;-0.532355;-0.0181754;-0.175539;-0.0227881;-0.00114184;0;3.09133e-13
71;57;-308;578;53;238;238;-0.0466215;-0.0203429;-0.532184;-0.0181215;-0.174343;-0.0227881;-0.00114184;0;3.09133e-13
72;56;-310;577;51;239;239;-0.0468473;-0.0208608;-0.532479;-0.0188473;-0.175861;-0.0227881;-0.00114184;0;3.09133e-13
-928;57;-309;575;49;244;244;-0.0467497;-0.0205993;-0.531648;-0.0182497;-0.175099;-0.0227881;-0.00114184;0;3.09133e-13
72;57;-309;576;50;242;242;-0.0466843;-0.0205249;-0.532166;-0.0181843;-0.175025;-0.0227881;-0.00114184;0;3.09133e-13
72;58;-308;577;51;242;242;-0.0469874;-0.0207159;-0.531406;-0.0179874;-0.174716;-0.0227881;-0.00114184;0;3.09133e-13
71;57;-309;578;52;238;238;-0.0468068;-0.0205265;-0.53206;-0.0183068;-0.175027;-0.0227881;-0.00114184;0;3.09133e-13
71;57;-309;578;52;238;238;-0.0471251;-0.0205479;-0.531714;-0.0186251;-0.175048;-0.0227881;-0.00114184;0;3.09133e-13
71;57;-309;585;59;225;225;-0.0469551;-0.0205397;-0.532276;-0.0184551;-0.17504;-0.0227881;-0.00114184;0;3.09133e-13
73;59;-308;581;54;236;236;-0.0471477;-0.0203645;-0.532131;-0.0176477;-0.174364;-0.0228;-0.00114639;0;3.09133e-13
72;57;-309;575;49;244;244;-0.0471302;-0.0205393;-0.53215;-0.0186302;-0.175039;-0.0228;-0.00114639;0;3.09133e-13
71;57;-309;577;51;240;240;-0.0472236;-0.0203481;-0.531782;-0.0187236;-0.174848;-0.0228;-0.00114639;0;3.09133e-13
71;57;-310;577;50;241;241;-0.0471958;-0.0203805;-0.532029;-0.0186958;-0.17538;-0.0228;-0.00114639;0;3.09133e-13
-928;58;-309;581;54;234;234;-0.0472657;-0.0203069;-0.531857;-0.0182657;-0.174807;-0.0231408;-0.00126272;0;3.09133e-13
72;56;-310;578;52;237;237;-0.0472569;-0.0202813;-0.531438;-0.0192569;-0.175281;-0.0231408;-0.00126272;0;3.09133e-13
72;58;-309;579;52;239;239;-0.0472541;-0.0203551;-0.531216;-0.0182541;-0.174855;-0.0231408;-0.00126272;0;3.09133e-13
72;57;-309;578;52;239;239;-0.0473276;-0.0202725;-0.531009;-0.0188276;-0.174773;-0.0234859;-0.00137678;0;3.09133e-13
72;57;-309;578;52;238;238;-0.0473759;-0.0202979;-0.530934;-0.0188759;-0.174798;-0.0234859;-0.00137678;0;3.09133e-13
71;57;-309;578;52;239;239;-0.0473955;-0.0202639;-0.530673;-0.0188955;-0.174764;-0.0234859;-0.00137678;0;3.09133e-13
73;58;-309;583;56;230;230;-0.0473391;-0.020235;-0.530664;-0.0183391;-0.174735;-0.0238286;-0.00149128;0;3.09133e-13
72;57;-309;583;57;229;229;-0.0473793;-0.0202132;-0.530815;-0.0188793;-0.174713;-0.0238286;-0.00149128;0;3.09133e-13
71;57;-308;578;53;238;238;-0.0473254;-0.0202619;-0.530485;-0.0188254;-0.174262;-0.0238286;-0.00149128;0;3.09133e-13
71;57;-310;580;53;235;235;-0.0474536;-0.0201885;-0.530117;-0.0189536;-0.175188;-0.0238286;-0.00149128;0;3.09133e-13
-929;58;-309;582;55;232;232;-0.0474697;-0.020202;-0.53062;-0.0184697;-0.174702;-0.0241706;-0.0016059;0;3.09133e-13
73;57;-309;580;54;235;235;-0.0475605;-0.0201689;-0.530942;-0.0190605;-0.174669;-0.0241706;-0.0016059;0;3.09133e-13
72;56;-310;576;50;241;241;-0.0475779;-0.020136;-0.530942;-0.0195779;-0.175136;-0.0241706;-0.0016059;0;3.09133e-13
72;57;-311;582;54;231;231;-0.0476147;-0.0200754;-0.530945;-0.0191147;-0.175575;-0.0244994;-0.00171372;0;3.09133e-13
72;57;-310;579;52;237;237;-0.0476155;-0.0200897;-0.531079;-0.0191155;-0.17509;-0.0244994;-0.00171372;0;3.09133e-13
71;57;-310;580;53;235;235;-0.0476243;-0.0200554;-0.531161;-0.0191243;-0.175055;-0.0244994;-0.00171372;0;3.09133e-13
73;57;-309;577;51;241;241;-0.0476561;-0.0200248;-0.531088;-0.0191561;-0.174525;-0.0248409;-0.00182957;0;3.09133e-13
72;57;-311;580;52;235;235;-0.0477132;-0.0200069;-0.531068;-0.0192132;-0.175507;-0.0248409;-0.00182957;0;3.09133e-13
71;56;-311;579;52;235;235;-0.0477828;-0.0199508;-0.530557;-0.0197828;-0.175451;-0.0248409;-0.00182957;0;3.09133e-13
72;57;-310;579;52;236;236;-0.0477629;-0.0199465;-0.530902;-0.0192629;-0.174947;-0.0248409;-0.00182957;0;3.09133e-13
-929;57;-310;580;53;234;234;-0.0477625;-0.0199102;-0.531;-0.0192625;-0.17491;-0.0251832;-0.00194583;0;3.09133e-13
72;58;-310;578;50;240;240;-0.0477797;-0.0199091;-0.530988;-0.0187797;-0.174909;-0.0251832;-0.00194583;0;3.09133e-13
72;58;-308;574;48;248;248;-0.0477882;-0.0198592;-0.53107;-0.0187882;-0.173859;-0.0251832;-0.00194583;0;3.09133e-13
72;57;-310;582;55;231;231;-0.0477759;-0.0198271;-0.531335;-0.0192759;-0.174827;-0.0255247;-0.00206307;0;3.09133e-13
72;57;-311;579;51;237;237;-0.0477863;-0.0198129;-0.531281;-0.0192863;-0.175313;-0.0255247;-0.00206307;0;3.09133e-13
71;58;-309;582;55;232;232;-0.047831;-0.0197732;-0.531227;-0.018831;-0.174273;-0.0255247;-0.00206307;0;3.09133e-13
73;56;-310;576;50;241;241;-0.0479103;-0.0196931;-0.530997;-0.0199103;-0.174693;-0.0255247;-0.00206307;0;3.09133e-13
